id,name,type1,type2,generation,hp,attack,defense,speed,legendary
95161,포켓몬95161,벌레,풀,4,202,61,151,25,1
95162,포켓몬95162,땅,,9,187,163,89,154,0
95163,포켓몬95163,물,,8,58,131,71,132,0
95164,포켓몬95164,불꽃,,8,121,83,97,30,0
95165,포켓몬95165,비행,,6,250,77,13,97,0
95166,포켓몬95166,불꽃,,1,42,9,175,139,0
95167,포켓몬95167,비행,물,4,129,72,23,160,0
95168,포켓몬95168,불꽃,비행,4,182,159,148,26,0
95169,포켓몬95169,물,땅,6,106,24,107,62,0
95170,포켓몬95170,독,,6,163,172,218,60,0
95171,포켓몬95171,불꽃,독,5,32,69,154,9,0
95172,포켓몬95172,벌레,,3,150,76,130,96,0
95173,포켓몬95173,벌레,,2,167,55,105,125,0
95174,포켓몬95174,물,,2,153,66,212,64,0
95175,포켓몬95175,에스퍼,,3,231,84,201,132,0
95176,포켓몬95176,노말,물,6,52,11,197,59,0
95177,포켓몬95177,물,,2,105,182,205,85,0
95178,포켓몬95178,불꽃,,8,132,190,132,158,0
95179,포켓몬95179,불꽃,풀,2,254,104,96,170,0
95180,포켓몬95180,벌레,,9,155,93,57,156,0
95181,포켓몬95181,독,,4,131,122,48,178,0
95182,포켓몬95182,풀,,4,61,78,29,116,0
95183,포켓몬95183,전기,,7,247,96,120,34,0
95184,포켓몬95184,벌레,,3,224,111,9,63,0
95185,포켓몬95185,벌레,,3,103,44,122,110,0
95186,포켓몬95186,비행,풀,1,234,165,144,69,0
95187,포켓몬95187,독,,5,194,15,30,78,0
95188,포켓몬95188,풀,물,2,39,183,223,143,0
95189,포켓몬95189,독,,9,211,25,207,165,0
95190,포켓몬95190,땅,,8,40,188,164,91,1
95191,포켓몬95191,불꽃,,4,68,32,101,75,1
95192,포켓몬95192,벌레,,8,198,30,150,143,0
95193,포켓몬95193,벌레,,5,56,66,117,26,0
95194,포켓몬95194,물,전기,3,167,173,93,30,0
95195,포켓몬95195,노말,,5,117,13,191,164,0
95196,포켓몬95196,독,,2,199,68,45,122,0
95197,포켓몬95197,물,,3,230,72,71,48,0
95198,포켓몬95198,비행,,4,52,176,194,68,0
95199,포켓몬95199,땅,,7,238,89,196,123,0
95200,포켓몬95200,벌레,,5,183,129,32,126,0
95201,포켓몬95201,땅,,8,65,180,96,12,1
95202,포켓몬95202,벌레,,4,113,148,159,130,0
95203,포켓몬95203,비행,,4,23,59,12,59,0
95204,포켓몬95204,불꽃,,9,177,140,103,88,0
95205,포켓몬95205,독,,2,56,97,187,170,0
95206,포켓몬95206,에스퍼,물,2,79,190,43,148,0
95207,포켓몬95207,전기,,8,212,33,10,147,0
95208,포켓몬95208,풀,,2,169,147,223,33,0
95209,포켓몬95209,물,독,3,158,96,122,111,0
95210,포켓몬95210,비행,,8,111,97,91,57,0
95211,포켓몬95211,전기,,2,61,75,24,132,0
95212,포켓몬95212,노말,에스퍼,4,146,127,82,22,0
95213,포켓몬95213,비행,,9,33,186,166,37,0
95214,포켓몬95214,에스퍼,,8,85,164,188,155,1
95215,포켓몬95215,불꽃,,9,221,68,191,95,0
95216,포켓몬95216,땅,,5,21,10,50,90,0
95217,포켓몬95217,전기,비행,4,173,75,173,143,0
95218,포켓몬95218,벌레,,8,105,174,54,87,0
95219,포켓몬95219,물,,9,32,112,74,144,0
95220,포켓몬95220,노말,전기,5,64,78,61,15,0
95221,포켓몬95221,물,,7,69,118,103,171,0
95222,포켓몬95222,노말,,6,47,33,118,117,0
95223,포켓몬95223,비행,,4,85,130,214,13,0
95224,포켓몬95224,벌레,,1,63,58,55,66,0
95225,포켓몬95225,전기,,1,230,111,48,37,0
95226,포켓몬95226,벌레,,4,138,31,44,58,0
95227,포켓몬95227,에스퍼,,1,236,150,107,154,0
95228,포켓몬95228,불꽃,,7,62,13,156,81,0
95229,포켓몬95229,땅,,8,182,10,104,41,0
95230,포켓몬95230,에스퍼,,3,109,86,206,5,0
95231,포켓몬95231,노말,비행,6,118,84,55,18,0
95232,포켓몬95232,노말,,3,33,69,37,157,0
95233,포켓몬95233,노말,,2,63,104,194,45,0
95234,포켓몬95234,전기,풀,4,96,97,5,173,0
95235,포켓몬95235,풀,,6,96,143,98,107,0
95236,포켓몬95236,비행,,3,200,24,176,159,0
95237,포켓몬95237,비행,,7,180,128,34,139,0
95238,포켓몬95238,비행,,8,137,34,10,163,0
95239,포켓몬95239,땅,,4,82,146,11,174,0
95240,포켓몬95240,물,노말,5,51,136,68,153,0
95241,포켓몬95241,땅,,4,114,102,127,171,0
95242,포켓몬95242,불꽃,,9,222,131,208,158,0
95243,포켓몬95243,전기,,9,44,105,51,103,0
95244,포켓몬95244,땅,,1,202,21,179,71,1
95245,포켓몬95245,풀,,7,191,77,68,36,0
95246,포켓몬95246,벌레,,8,198,32,145,112,0
95247,포켓몬95247,땅,,7,47,152,202,148,0
95248,포켓몬95248,땅,독,1,190,9,132,29,0
95249,포켓몬95249,풀,,5,93,103,91,149,0
95250,포켓몬95250,독,,8,43,74,116,124,0
95251,포켓몬95251,불꽃,,7,181,189,183,27,0
95252,포켓몬95252,에스퍼,땅,9,170,134,173,153,0
95253,포켓몬95253,에스퍼,,7,178,111,85,137,0
95254,포켓몬95254,풀,,1,116,97,181,112,0
95255,포켓몬95255,물,,7,82,175,200,105,0
95256,포켓몬95256,땅,,1,109,128,229,131,0
95257,포켓몬95257,독,,1,191,123,221,113,0
95258,포켓몬95258,노말,,1,188,156,128,18,0
95259,포켓몬95259,풀,,4,246,62,169,68,0
95260,포켓몬95260,물,,7,235,104,186,141,0
95261,포켓몬95261,물,땅,6,49,18,102,60,0
95262,포켓몬95262,땅,물,4,110,34,131,14,0
95263,포켓몬95263,풀,,1,195,79,38,112,0
95264,포켓몬95264,물,,3,180,151,155,136,0
95265,포켓몬95265,불꽃,,9,94,166,84,81,0
95266,포켓몬95266,전기,비행,4,188,135,17,145,0
95267,포켓몬95267,전기,불꽃,5,74,47,34,55,0
95268,포켓몬95268,땅,풀,4,252,22,18,80,0
95269,포켓몬95269,풀,,4,133,107,105,160,0
95270,포켓몬95270,에스퍼,,9,208,156,90,151,1
95271,포켓몬95271,독,,6,107,129,23,143,0
95272,포켓몬95272,벌레,,7,72,146,182,66,0
95273,포켓몬95273,물,,3,153,172,28,69,0
95274,포켓몬95274,벌레,,6,56,51,199,148,0
95275,포켓몬95275,독,,3,67,96,138,133,0
95276,포켓몬95276,물,,3,235,173,183,109,0
95277,포켓몬95277,노말,,5,140,113,178,83,0
95278,포켓몬95278,물,비행,7,130,93,12,20,0
95279,포켓몬95279,풀,,9,172,71,212,30,0
95280,포켓몬95280,독,,5,75,125,26,66,0
95281,포켓몬95281,불꽃,,1,215,157,85,65,0
95282,포켓몬95282,물,,8,31,177,170,177,0
95283,포켓몬95283,불꽃,,5,210,15,218,123,0
95284,포켓몬95284,물,,1,40,101,150,156,0
95285,포켓몬95285,노말,땅,9,94,62,72,17,0
95286,포켓몬95286,불꽃,,3,226,6,76,41,0
95287,포켓몬95287,불꽃,물,5,116,108,62,29,0
95288,포켓몬95288,에스퍼,풀,8,107,161,203,113,0
95289,포켓몬95289,불꽃,,3,47,123,215,111,0
95290,포켓몬95290,물,,7,37,73,221,113,0
95291,포켓몬95291,물,,2,176,189,34,123,0
95292,포켓몬95292,노말,,8,97,56,157,67,0
95293,포켓몬95293,땅,,8,185,110,59,133,0
95294,포켓몬95294,에스퍼,,8,126,97,86,75,0
95295,포켓몬95295,물,,6,91,187,186,103,0
95296,포켓몬95296,독,,4,172,180,192,132,0
95297,포켓몬95297,비행,,8,226,168,53,115,0
95298,포켓몬95298,벌레,,6,91,172,174,156,0
95299,포켓몬95299,에스퍼,,8,114,84,32,40,0
95300,포켓몬95300,독,땅,8,78,134,26,116,0
95301,포켓몬95301,노말,,7,232,27,32,174,0
95302,포켓몬95302,노말,벌레,5,119,39,208,122,0
95303,포켓몬95303,에스퍼,풀,4,45,155,29,172,0
95304,포켓몬95304,에스퍼,,3,122,84,208,135,0
95305,포켓몬95305,불꽃,,7,246,59,71,60,0
95306,포켓몬95306,땅,불꽃,2,198,26,125,32,0
95307,포켓몬95307,물,,4,224,15,213,163,0
95308,포켓몬95308,노말,전기,4,210,100,49,106,0
95309,포켓몬95309,불꽃,,5,209,182,134,162,0
95310,포켓몬95310,전기,독,5,102,122,47,7,0
95311,포켓몬95311,노말,벌레,3,80,188,124,173,0
95312,포켓몬95312,전기,,5,157,137,162,76,0
95313,포켓몬95313,비행,,7,131,139,136,19,0
95314,포켓몬95314,에스퍼,,3,90,32,198,175,0
95315,포켓몬95315,노말,,7,170,149,7,10,0
95316,포켓몬95316,풀,,1,75,162,228,96,0
95317,포켓몬95317,에스퍼,,8,205,184,54,133,0
95318,포켓몬95318,에스퍼,풀,1,189,117,18,103,0
95319,포켓몬95319,에스퍼,,4,111,64,11,21,0
95320,포켓몬95320,풀,,6,31,115,8,126,0
95321,포켓몬95321,전기,,8,192,8,163,55,0
95322,포켓몬95322,전기,,1,184,20,83,131,1
95323,포켓몬95323,불꽃,,5,186,130,105,56,0
95324,포켓몬95324,물,,9,67,98,12,178,0
95325,포켓몬95325,불꽃,,4,138,175,192,23,0
95326,포켓몬95326,전기,,7,220,136,51,160,0
95327,포켓몬95327,비행,불꽃,6,86,129,175,99,0
95328,포켓몬95328,비행,,4,105,97,23,14,0
95329,포켓몬95329,풀,노말,9,111,56,24,123,0
95330,포켓몬95330,비행,,6,164,93,40,123,0
95331,포켓몬95331,풀,에스퍼,3,80,143,167,13,0
95332,포켓몬95332,비행,,6,204,176,46,94,0
95333,포켓몬95333,불꽃,,2,227,25,110,144,0
95334,포켓몬95334,불꽃,,7,116,17,46,166,0
95335,포켓몬95335,전기,,1,43,116,119,158,0
95336,포켓몬95336,벌레,,9,111,38,177,87,0
95337,포켓몬95337,벌레,,2,202,182,226,27,0
95338,포켓몬95338,노말,물,9,150,39,159,176,0
95339,포켓몬95339,물,전기,3,242,16,83,116,0
95340,포켓몬95340,풀,,1,244,74,132,128,0
95341,포켓몬95341,노말,,6,72,99,221,94,0
95342,포켓몬95342,노말,,5,247,12,223,141,0
95343,포켓몬95343,전기,독,8,186,164,65,59,0
95344,포켓몬95344,전기,풀,7,33,89,97,126,0
95345,포켓몬95345,불꽃,,7,185,131,81,120,0
95346,포켓몬95346,땅,불꽃,9,170,163,215,78,1
95347,포켓몬95347,벌레,,2,153,155,219,150,0
95348,포켓몬95348,독,,7,93,17,148,32,0
95349,포켓몬95349,벌레,,2,134,134,103,144,0
95350,포켓몬95350,불꽃,,8,113,129,223,14,0
95351,포켓몬95351,독,,6,138,28,164,120,0
95352,포켓몬95352,땅,,5,38,174,120,108,0
95353,포켓몬95353,불꽃,독,1,216,97,132,49,0
95354,포켓몬95354,벌레,전기,8,219,74,40,84,0
95355,포켓몬95355,벌레,노말,3,181,55,89,47,0
95356,포켓몬95356,독,풀,4,173,136,33,171,0
95357,포켓몬95357,불꽃,물,3,142,150,209,104,0
95358,포켓몬95358,에스퍼,,6,216,133,96,165,0
95359,포켓몬95359,물,,9,187,127,219,19,0
95360,포켓몬95360,벌레,,1,219,13,54,105,0
95361,포켓몬95361,전기,에스퍼,4,146,106,30,24,0
95362,포켓몬95362,비행,독,6,214,154,132,121,0
95363,포켓몬95363,풀,노말,7,110,60,214,131,0
95364,포켓몬95364,땅,,6,49,143,49,51,1
95365,포켓몬95365,벌레,,7,46,71,179,48,0
95366,포켓몬95366,전기,땅,7,247,109,165,51,0
95367,포켓몬95367,물,,2,168,78,113,126,0
95368,포켓몬95368,에스퍼,풀,9,254,89,61,147,0
95369,포켓몬95369,비행,,1,241,103,8,73,0
95370,포켓몬95370,불꽃,,7,211,81,166,104,0
95371,포켓몬95371,불꽃,전기,8,25,79,64,68,0
95372,포켓몬95372,벌레,노말,3,110,101,179,101,0
95373,포켓몬95373,땅,,6,40,180,193,125,0
95374,포켓몬95374,불꽃,독,9,206,69,214,69,0
95375,포켓몬95375,전기,,3,236,152,221,36,0
95376,포켓몬95376,풀,,2,213,154,106,169,0
95377,포켓몬95377,에스퍼,땅,4,207,28,161,142,0
95378,포켓몬95378,벌레,,1,253,165,177,138,0
95379,포켓몬95379,풀,벌레,7,185,120,18,50,0
95380,포켓몬95380,풀,,9,72,58,146,176,0
95381,포켓몬95381,전기,,3,149,170,118,25,0
95382,포켓몬95382,독,노말,6,214,35,42,93,0
95383,포켓몬95383,벌레,불꽃,9,105,152,131,94,0
95384,포켓몬95384,벌레,,6,234,153,122,174,0
95385,포켓몬95385,독,물,1,219,18,165,140,0
95386,포켓몬95386,전기,독,8,246,59,196,68,0
95387,포켓몬95387,땅,벌레,3,242,62,38,138,0
95388,포켓몬95388,땅,,8,156,164,16,179,0
95389,포켓몬95389,풀,,4,254,66,146,115,0
95390,포켓몬95390,불꽃,벌레,4,110,93,197,159,0
95391,포켓몬95391,전기,,5,171,183,12,92,0
95392,포켓몬95392,노말,불꽃,8,146,27,123,63,0
95393,포켓몬95393,독,,9,185,64,202,175,0
95394,포켓몬95394,노말,땅,3,227,65,74,60,0
95395,포켓몬95395,독,,9,59,161,178,65,0
95396,포켓몬95396,독,,5,113,148,178,74,0
95397,포켓몬95397,물,,8,139,156,63,62,0
95398,포켓몬95398,독,,8,177,104,19,11,0
95399,포켓몬95399,노말,,6,178,106,168,30,0
95400,포켓몬95400,독,,6,56,7,192,82,0
95401,포켓몬95401,에스퍼,,2,161,26,164,45,0
95402,포켓몬95402,벌레,,9,173,175,99,74,0
95403,포켓몬95403,노말,,9,38,159,192,133,0
95404,포켓몬95404,전기,,6,246,124,146,112,0
95405,포켓몬95405,전기,,4,140,65,49,135,0
95406,포켓몬95406,전기,,5,199,109,8,125,0
95407,포켓몬95407,전기,,6,34,16,27,164,0
95408,포켓몬95408,에스퍼,,3,170,97,76,90,0
95409,포켓몬95409,노말,,4,207,166,106,107,0
95410,포켓몬95410,벌레,,2,27,157,228,168,0
95411,포켓몬95411,물,,4,247,27,78,48,0
95412,포켓몬95412,벌레,,6,81,165,182,157,0
95413,포켓몬95413,노말,벌레,5,41,158,66,29,0
95414,포켓몬95414,비행,,1,212,188,209,30,0
95415,포켓몬95415,독,풀,8,107,85,123,80,1
95416,포켓몬95416,불꽃,풀,7,121,74,79,124,0
95417,포켓몬95417,풀,,4,31,160,182,38,0
95418,포켓몬95418,풀,,3,138,106,101,69,0
95419,포켓몬95419,풀,,2,114,157,11,72,0
95420,포켓몬95420,비행,,6,35,37,168,140,0
95421,포켓몬95421,불꽃,비행,9,117,54,108,65,0
95422,포켓몬95422,땅,,6,25,168,133,147,0
95423,포켓몬95423,불꽃,,4,241,143,201,5,0
95424,포켓몬95424,물,,4,135,146,230,128,0
95425,포켓몬95425,물,,9,242,64,220,169,0
95426,포켓몬95426,물,,3,108,110,158,95,0
95427,포켓몬95427,풀,,7,196,27,218,39,0
95428,포켓몬95428,에스퍼,,6,132,129,44,52,0
95429,포켓몬95429,비행,,4,203,135,132,94,0
95430,포켓몬95430,땅,,5,228,170,120,82,0
95431,포켓몬95431,독,,5,80,17,75,146,0
95432,포켓몬95432,비행,,5,205,87,109,158,0
95433,포켓몬95433,에스퍼,풀,9,189,55,209,106,0
95434,포켓몬95434,물,,9,229,187,100,39,0
95435,포켓몬95435,전기,,3,96,111,142,125,0
95436,포켓몬95436,비행,,4,100,97,39,82,0
95437,포켓몬95437,땅,풀,1,136,108,94,54,0
95438,포켓몬95438,전기,땅,2,139,19,55,32,0
95439,포켓몬95439,비행,전기,6,21,142,194,118,0
95440,포켓몬95440,땅,,9,106,26,23,36,0
95441,포켓몬95441,노말,,5,158,62,113,139,0
95442,포켓몬95442,노말,벌레,8,214,42,134,175,0
95443,포켓몬95443,벌레,,1,87,39,40,149,0
95444,포켓몬95444,물,,6,59,142,130,47,0
95445,포켓몬95445,불꽃,,7,153,142,170,144,0
95446,포켓몬95446,불꽃,벌레,8,207,90,73,108,0
95447,포켓몬95447,불꽃,전기,2,44,103,227,55,0
95448,포켓몬95448,벌레,물,1,204,82,88,156,0
95449,포켓몬95449,물,,6,117,20,198,89,0
95450,포켓몬95450,풀,전기,6,95,81,175,117,0
95451,포켓몬95451,노말,,3,26,57,59,132,0
95452,포켓몬95452,풀,,3,90,62,44,161,0
95453,포켓몬95453,비행,,6,146,166,209,88,0
95454,포켓몬95454,풀,벌레,5,97,91,149,64,0
95455,포켓몬95455,벌레,전기,9,125,36,131,27,0
95456,포켓몬95456,노말,,6,44,99,12,56,1
95457,포켓몬95457,땅,,8,121,101,8,161,0
95458,포켓몬95458,에스퍼,땅,9,143,81,70,49,0
95459,포켓몬95459,비행,노말,9,215,166,109,42,0
95460,포켓몬95460,물,,4,141,20,135,127,0
95461,포켓몬95461,풀,,2,213,132,163,125,0
95462,포켓몬95462,물,,6,218,105,70,170,0
95463,포켓몬95463,전기,,5,251,176,104,158,0
95464,포켓몬95464,노말,,5,33,168,54,163,0
95465,포켓몬95465,벌레,,9,170,83,152,108,0
95466,포켓몬95466,불꽃,,6,107,63,152,77,0
95467,포켓몬95467,에스퍼,,7,55,59,13,102,0
95468,포켓몬95468,벌레,,8,195,146,70,78,0
95469,포켓몬95469,전기,,8,179,159,168,174,0
95470,포켓몬95470,벌레,,3,156,6,219,166,0
95471,포켓몬95471,에스퍼,,4,190,136,66,24,0
95472,포켓몬95472,물,불꽃,3,50,124,83,154,0
95473,포켓몬95473,독,,3,21,141,15,45,0
95474,포켓몬95474,비행,물,2,180,19,59,169,0
95475,포켓몬95475,비행,땅,5,163,168,145,167,0
95476,포켓몬95476,에스퍼,,1,56,119,30,63,0
95477,포켓몬95477,비행,불꽃,4,74,170,29,98,0
95478,포켓몬95478,독,,3,164,114,161,93,0
95479,포켓몬95479,풀,벌레,1,85,176,203,98,0
95480,포켓몬95480,에스퍼,,6,96,188,164,105,0
95481,포켓몬95481,노말,,7,46,74,39,72,0
95482,포켓몬95482,땅,,8,113,175,41,176,0
95483,포켓몬95483,풀,,9,125,127,195,136,0
95484,포켓몬95484,비행,,7,170,9,22,20,0
95485,포켓몬95485,불꽃,,6,249,110,161,159,0
95486,포켓몬95486,땅,,3,198,147,135,70,0
95487,포켓몬95487,전기,,2,20,119,209,110,0
95488,포켓몬95488,독,,6,175,31,162,112,0
95489,포켓몬95489,벌레,,4,136,32,71,112,0
95490,포켓몬95490,불꽃,벌레,8,204,171,50,19,0
95491,포켓몬95491,풀,,6,161,170,139,49,0
95492,포켓몬95492,불꽃,독,2,30,34,53,177,0
95493,포켓몬95493,비행,불꽃,6,72,173,14,8,0
95494,포켓몬95494,벌레,,1,154,146,64,116,0
95495,포켓몬95495,비행,,3,203,109,91,61,0
95496,포켓몬95496,불꽃,독,9,73,100,95,159,0
95497,포켓몬95497,풀,,1,58,166,227,137,0
95498,포켓몬95498,비행,노말,3,73,95,223,154,0
95499,포켓몬95499,독,,8,62,179,214,153,0
95500,포켓몬95500,독,,8,30,79,55,153,0
95501,포켓몬95501,독,,8,169,177,201,180,0
95502,포켓몬95502,물,에스퍼,1,206,7,162,84,0
95503,포켓몬95503,물,,8,211,91,57,62,0
95504,포켓몬95504,풀,,5,38,57,125,19,1
95505,포켓몬95505,에스퍼,노말,7,128,133,39,103,0
95506,포켓몬95506,에스퍼,벌레,5,102,157,229,25,0
95507,포켓몬95507,노말,,6,62,55,32,131,1
95508,포켓몬95508,독,,8,223,83,84,129,0
95509,포켓몬95509,풀,,4,38,136,27,164,0
95510,포켓몬95510,벌레,,6,246,164,20,21,0
95511,포켓몬95511,풀,,8,196,47,162,14,0
95512,포켓몬95512,불꽃,땅,3,28,68,64,15,0
95513,포켓몬95513,에스퍼,,4,190,114,22,103,0
95514,포켓몬95514,풀,불꽃,6,178,77,144,26,0
95515,포켓몬95515,땅,,8,31,108,6,95,0
95516,포켓몬95516,물,풀,3,197,183,72,80,0
95517,포켓몬95517,땅,,4,24,120,17,30,0
95518,포켓몬95518,독,에스퍼,2,222,16,114,117,0
95519,포켓몬95519,노말,,5,71,47,122,86,0
95520,포켓몬95520,에스퍼,물,5,244,113,111,47,0
95521,포켓몬95521,독,,6,200,97,32,126,0
95522,포켓몬95522,땅,에스퍼,6,163,146,75,62,0
95523,포켓몬95523,노말,비행,9,69,113,178,31,0
95524,포켓몬95524,땅,에스퍼,1,32,158,71,7,0
95525,포켓몬95525,땅,,6,31,86,44,89,0
95526,포켓몬95526,노말,에스퍼,6,138,187,204,43,0
95527,포켓몬95527,불꽃,,5,74,73,61,112,0
95528,포켓몬95528,전기,,4,28,169,96,169,0
95529,포켓몬95529,비행,,8,197,87,140,170,0
95530,포켓몬95530,노말,,9,222,140,79,80,0
95531,포켓몬95531,불꽃,,7,103,12,22,5,0
95532,포켓몬95532,노말,,7,28,152,65,58,0
95533,포켓몬95533,전기,에스퍼,9,71,89,25,91,0
95534,포켓몬95534,물,,9,165,91,95,35,0
95535,포켓몬95535,전기,,8,178,34,171,128,0
95536,포켓몬95536,비행,,6,21,77,220,61,0
95537,포켓몬95537,에스퍼,,6,104,79,71,105,0
95538,포켓몬95538,전기,,3,20,106,201,46,0
95539,포켓몬95539,풀,물,2,148,60,199,81,0
95540,포켓몬95540,에스퍼,,6,243,177,104,15,0
95541,포켓몬95541,불꽃,,3,193,186,87,89,0
95542,포켓몬95542,땅,,4,48,14,194,11,0
95543,포켓몬95543,비행,,7,66,129,197,16,0
95544,포켓몬95544,독,,5,24,27,60,12,0
95545,포켓몬95545,독,,8,116,165,214,158,0
95546,포켓몬95546,풀,,3,153,109,53,81,0
95547,포켓몬95547,풀,,7,144,38,114,58,0
95548,포켓몬95548,비행,,5,171,69,41,78,0
95549,포켓몬95549,벌레,,7,34,144,67,42,0
95550,포켓몬95550,물,,8,39,185,176,97,0
95551,포켓몬95551,에스퍼,,2,65,57,220,98,0
95552,포켓몬95552,벌레,,8,177,112,38,153,0
95553,포켓몬95553,전기,,5,153,179,225,9,0
95554,포켓몬95554,비행,물,6,172,5,155,104,0
95555,포켓몬95555,노말,물,9,255,64,223,30,0
95556,포켓몬95556,땅,에스퍼,9,77,164,190,176,0
95557,포켓몬95557,풀,,2,139,126,197,36,0
95558,포켓몬95558,벌레,,2,54,41,29,21,0
95559,포켓몬95559,벌레,물,3,126,5,65,169,0
95560,포켓몬95560,풀,,3,39,117,166,34,0
95561,포켓몬95561,물,,7,224,104,151,62,0
95562,포켓몬95562,불꽃,,9,46,17,58,41,0
95563,포켓몬95563,불꽃,풀,6,184,74,27,98,0
95564,포켓몬95564,물,,4,44,83,199,23,0
95565,포켓몬95565,전기,,7,127,77,8,29,0
95566,포켓몬95566,에스퍼,,7,204,162,53,177,0
95567,포켓몬95567,불꽃,,5,177,28,119,61,0
95568,포켓몬95568,독,,5,43,115,83,27,0
95569,포켓몬95569,벌레,,7,213,171,26,107,0
95570,포켓몬95570,불꽃,,6,177,157,191,73,0
95571,포켓몬95571,노말,,6,228,116,175,113,0
95572,포켓몬95572,노말,,1,96,131,66,169,0
95573,포켓몬95573,벌레,,2,210,75,145,26,0
95574,포켓몬95574,비행,,2,225,107,95,172,0
95575,포켓몬95575,풀,노말,2,155,35,43,24,0
95576,포켓몬95576,벌레,,8,94,188,161,15,0
95577,포켓몬95577,불꽃,전기,1,220,172,214,157,0
95578,포켓몬95578,물,,8,212,95,86,117,0
95579,포켓몬95579,땅,풀,1,179,40,144,41,0
95580,포켓몬95580,에스퍼,,7,238,146,79,34,0
95581,포켓몬95581,독,노말,1,255,162,147,94,1
95582,포켓몬95582,불꽃,,3,181,67,208,38,0
95583,포켓몬95583,전기,,1,239,93,148,138,0
95584,포켓몬95584,전기,,1,117,142,200,114,0
95585,포켓몬95585,에스퍼,물,8,88,174,88,17,0
95586,포켓몬95586,전기,벌레,2,201,14,54,162,0
95587,포켓몬95587,불꽃,,4,45,66,16,164,0
95588,포켓몬95588,비행,,3,142,124,225,157,0
95589,포켓몬95589,물,,8,225,24,14,171,0
95590,포켓몬95590,벌레,,6,132,74,148,46,1
95591,포켓몬95591,땅,,7,160,84,86,150,0
95592,포켓몬95592,비행,전기,3,240,47,185,17,0
95593,포켓몬95593,물,,6,206,116,109,105,0
95594,포켓몬95594,독,,2,225,130,133,100,1
95595,포켓몬95595,벌레,,1,204,20,210,61,0
95596,포켓몬95596,벌레,,7,251,164,55,144,0
95597,포켓몬95597,불꽃,,9,133,76,131,96,0
95598,포켓몬95598,풀,,7,69,86,209,60,0
95599,포켓몬95599,노말,,2,24,47,218,119,0
95600,포켓몬95600,풀,,9,68,6,112,43,0
95601,포켓몬95601,노말,,7,41,104,191,59,0
95602,포켓몬95602,풀,,4,131,61,87,104,0
95603,포켓몬95603,전기,,1,166,33,73,14,0
95604,포켓몬95604,비행,,9,28,88,40,78,0
95605,포켓몬95605,물,땅,9,241,27,134,24,0
95606,포켓몬95606,전기,,4,93,105,38,84,0
95607,포켓몬95607,땅,,2,190,153,58,89,0
95608,포켓몬95608,전기,땅,4,204,144,155,115,0
